Overall, -0.00621433100824, False 
0, -0.0342298288509, False, 0.958435207824, 0.327581441171 
1, -0.0120160213618, False, 0.108144192256, 0.742266919505 
2, -0.0387016229713, False, 1.19975031211, 0.273371588564 
3, 0.0, False, 0.0, 1.0 
4, 0.0165094339623, False, 0.231132075472, 0.630685679198 
5, 0.00132450331126, False, 0.00132450331126, 0.970968416585 
6, 0.0227272727273, False, 0.363636363636, 0.546493595407 
7, -0.0169491525424, False, 0.237288135593, 0.626171663785 
8, -0.0126262626263, False, 0.126262626263, 0.722338991965 
9, 0.0159151193634, False, 0.190981432361, 0.662101032179 
