Overall, 0.271510813754, (True, 4086, 2341, 473.78637000155595, 0.0) 
0, 0.267605633803, True 
1, 0.140350877193, False 
2, 0.310344827586, True 
3, 0.124087591241, False 
4, 0.264705882353, True 
5, 0.234899328859, True 
6, 0.344827586207, True 
7, 0.254545454545, True 
8, 0.315789473684, True 
9, 0.261538461538, True 
10, 0.274193548387, True 
11, 0.210884353741, True 
12, 0.274336283186, True 
13, 0.48275862069, True 
14, 0.244094488189, True 
15, -0.0147058823529, False 
16, 0.450381679389, True 
17, 0.142857142857, False 
18, 0.258741258741, True 
19, 0.138461538462, False 
20, 0.209302325581, True 
21, 0.408, True 
22, 0.406060606061, True 
23, 0.197080291971, True 
24, 0.353846153846, True 
25, 0.297297297297, True 
26, 0.360655737705, True 
27, 0.388888888889, True 
28, 0.394957983193, True 
29, 0.299145299145, True 
30, 0.153284671533, False 
31, 0.238095238095, True 
32, 0.528301886792, True 
33, 0.433962264151, True 
34, 0.0973451327434, False 
35, 0.304347826087, True 
36, 0.0428571428571, False 
37, 0.47619047619, True 
38, 0.392592592593, True 
39, 0.179487179487, False 
40, 0.398230088496, True 
41, 0.179487179487, True 
42, 0.242857142857, True 
43, 0.281690140845, True 
44, 0.203389830508, True 
45, 0.088, False 
46, 0.36170212766, True 
47, 0.401709401709, True 
48, 0.158878504673, False 
49, 0.271428571429, True 
